numphoneme,phoneme,duration,timef,f0,f0max,f0min,f1,f2,f3,intensity,intensitymax,id,rec,reduction,stress
4,ʂ,0.116138609702749,0.374879087063172,-1,244.896249580491,241.370651471463,1827.2596991504695,2484.1487493408467,3257.6100670833366,51.3691226682003,56.7832237830737,subj2,14-2,0,NA
5,c,0.172594878308251,0.519245831068672,-1,188.536231517375,185.595398020091,664.3156888056468,1844.1529801713389,3171.162264796778,37.7627047294648,54.6617038050188,subj2,14-2,0,NA
6,i,0.148399334620179,0.679742937532888,182.43024150262,186.009807957076,175.909786421051,227.58762076510027,2651.078911221971,2771.944668947457,58.9632333677665,59.8944913625278,subj2,14-2,1,NA
1,k,0.0496017681450929,0.23036500584507,-1,207.933575021609,203.50013422508,639.371635745937,1479.27550011723,2657.5209284432,46.3246046862001,50.1164588845269,subj2,14-1,0,NA
2,r,0.0773204032849977,0.293826091560115,188.198620483857,202.371797373806,180.583968674816,218.387415342592,1466.33576526531,2637.95970804409,54.0189451090452,59.0655861251437,subj2,14-1,0,NA
3,u,0.145158115601081,0.405065351003155,228.776055206565,245.944281556604,198.426761499614,380.478281235671,777.416660878817,2802.72677279504,61.9240639637566,62.6648941876362,subj2,14-1,1,NA
4,ʂ,0.0984740985233462,0.526881458065368,-1,244.714079223599,242.166349315157,1734.46202885201,2457.66446467455,3521.23099173257,52.3226595099678,56.2363410696346,subj2,14-1,0,NA
5,c,0.134945986865326,0.643591500759704,240.672678419401,243.61963218228,213.157590945733,1627.97684011349,2270.10312419534,3603.47627691594,41.6365779189085,54.5173616613104,subj2,14-1,0,NA
6,ə̝,0.157558557637354,0.789843773011044,217.558003686805,222.648781075305,198.942879300504,384.097487635466,1985.45674915684,2435.72785899684,58.4414346701727,61.6271689019941,subj2,14-1,3,NA
1,s,0.0593324700988321,0.12839179682774,-1,-1,-1,1626.3819343874522,2361.6760455677627,3733.5826836835886,41.5615032479551,42.8544812990211,subj2,13-2,0,NA
2,t,0.120384721939659,0.218250392846986,-1,207.567447075302,204.796229087607,788.4627510680057,1971.8083126632623,2827.845021946019,34.7289560922891,48.9940967961415,subj2,13-2,0,NA
3,rʲ,0.0343956348399027,0.295640571236767,194.445098137789,204.047392767999,189.800837028257,256.8306920825168,2113.4085636558734,2853.294867076007,52.5298025002425,56.3505976553822,subj2,13-2,0,NA
4,ɪ,0.077390178389781,0.351533477851608,222.020283384914,235.632269403238,204.713084017336,416.37514489412155,2445.6548368760186,2507.0028994685754,62.9290282271687,65.1333571211558,subj2,13-2,2,NA
5,ɫ,0.116945158455669,0.448701146274333,225.149135703279,235.927216301459,211.193134589849,427.2332624963818,2428.5922925613036,3182.707418364656,60.5585028468209,65.1209495296125,subj2,13-2,0,NA
6,c,0.214112826878394,0.614230138941365,229.30621829301,233.919268825783,187.267074194929,855.9024912843663,2391.7595330687645,2833.5809818619878,42.7746873063693,53.4492627193773,subj2,13-2,0,NA
7,i,0.150480902424574,0.796527003592849,179.538409675145,187.167589364526,175.257474018423,246.12660773916656,2410.4555927933634,2721.8676230145093,56.052460234895,58.5558143363296,subj2,13-2,1,NA
1,s,0.110244818707451,0.361952170884866,-1,-1,-1,880.36086915159,2297.01230417898,3310.07234020192,45.2042899341905,46.5150866908279,subj2,13-1,0,NA
2,t,0.0907399661669023,0.462444563322043,-1,218.606526975219,217.764094937047,1184.51153789852,2506.92766278543,3476.62647395644,42.6295448730319,56.6118897413145,subj2,13-1,0,NA
3,rʲ,0.06445081709051,0.540039954950749,201.133522759799,217.33002394444,193.762299568199,393.779515419623,2253.31204147234,2863.4835224352,57.5646278803516,60.153363807913,subj2,13-1,0,NA
4,e,0.155190783257412,0.64986075512471,220.144175493768,236.190832375107,203.938437668125,450.039920395794,2072.6999678036,2610.05184191599,61.7764317841245,62.9826987494832,subj2,13-1,1,NA
5,ɫ,0.0983722997697258,0.776642296638279,235.540967610315,237.701938791771,217.016035387763,446.516050543664,1678.5914181855,3072.84547995173,62.392086812688,62.8781785563465,subj2,13-1,0,NA
6,c,0.176391709931922,0.914024301489103,235.458443019401,238.605278550835,206.342928803999,327.110705959319,2004.11418746564,2917.22583004183,46.1606924490599,55.5280538689766,subj2,13-1,0,NA
7,ə̝,0.147558449654589,1.07599938128236,211.495819038285,218.516520422508,194.631217978121,395.11020406825,1969.45633598344,2305.71698463778,56.989696941408,59.9083799365633,subj2,13-1,3,NA
1,m,0.0497075947416803,0.176094225902992,205.391381579419,214.75043352303,204.628837892471,266.359444636075,1506.21190184087,2553.28799298395,57.4354718511435,58.8071980539998,subj2,12-2,0,NA
2,ʊ,0.0828459912361338,0.242371018891899,217.891620731753,220.719186035516,213.078524267222,481.655697899736,2127.31256430385,2681.19130212531,59.7263347198854,59.9988922267985,subj2,12-2,2,NA
3,k,0.158913674098402,0.363250851559167,211.635204639838,217.911896968605,193.813198208204,360.08999281163,1747.41139280719,2955.47765089776,43.076855422613,53.4447077673876,subj2,12-2,0,NA
4,a,0.225190467087309,0.555302922152022,183.473390013121,193.35372620231,177.770624246801,283.609643663663,1570.32998083896,2633.55044272777,58.3260252619468,58.9881186427344,subj2,12-2,1,NA
1,m,0.0813397004863859,0.228061256769294,192.947534547403,204.554255120142,191.515376407067,247.10186465086647,2145.1064742939507,3074.7596530622004,58.9914648438512,59.3636822377835,subj2,12-1,0,NA
2,u,0.125775277603949,0.331618745814461,224.977235253428,231.747442729995,204.938289931329,443.73051475873433,2193.2649384716956,3044.6567514475823,62.1742349905932,63.044955245029,subj2,12-1,1,NA
3,k,0.161173110223024,0.475092939727947,228.164672821855,233.211902146158,221.774663517201,426.4966875212415,1732.3620106762082,3014.8892594183135,44.1030926214155,58.1693711337114,subj2,12-1,0,NA
4,ə,0.161173110223024,0.636266049950971,212.151499784376,224.117296613498,198.014688516408,462.8236784544782,1646.80581046709,2115.4123854086947,56.8947577805702,58.9775560178568,subj2,12-1,3,NA
1,vʲ,0.0968428527516653,0.201059220604862,192.930963077275,202.722386312831,187.581666695102,297.611834732234,1590.28333324559,2468.64844837751,54.7263029378392,56.2908578192921,subj2,11-2,0,NA
2,ɪ,0.100934804276384,0.299948049118887,218.125573206932,220.778191577548,201.230536902556,472.088564189586,1795.89503421676,2477.13930334015,58.0959725501181,58.6072359096748,subj2,11-2,2,NA
3,r,0.0504674021381918,0.375649152326175,201.216061325146,214.478407581619,194.443064377493,393.645781215755,1462.06044829913,2585.99499765248,52.4228478249218,56.7747790940442,subj2,11-2,0,NA
4,x,0.159586109464012,0.480675908127276,204.376673349822,212.16258237493,170.662938138285,753.298332146796,1691.81500409894,2600.0499835445,39.5828721575683,51.1618212293724,subj2,11-2,0,NA
5,o,0.146628262969071,0.633783094343818,187.478266551456,192.499729633049,183.014032136046,401.754462390247,740.56881933743,2658.5987219341,59.5930354121449,60.3170910186716,subj2,11-2,1,NA
6,m,0.146628262969071,0.780411357312888,181.050622306144,183.959935036617,178.575491973052,206.79841614016,1967.9108888602,2950.45941881796,58.4452691975712,60.8579872031948,subj2,11-2,0,NA
1,vʲ,0.122758545741548,0.233794832802608,183.178801027145,200.700446743201,178.914397182779,204.620384900903,1686.95713755008,2674.26592136382,51.572086432079,58.0044579366866,subj2,11-1,0,NA
2,e,0.170497980196594,0.380423095771679,212.417973792085,236.450955006976,201.106519130178,536.818333720554,2240.89392925204,2844.40765024637,59.8998777492278,62.0045899725344,subj2,11-1,1,NA
3,r,0.0647892324747057,0.498066702107329,220.916674402321,237.796029693487,217.166334774424,380.868914263968,1969.72551364777,2470.34456727035,50.1490920835547,58.8483371660038,subj2,11-1,0,NA
4,x,0.172543955958953,0.616733296324158,-1,230.887337579033,227.929849662513,1391.03605696124,2132.26130355839,3703.93576332085,39.9500364321009,56.018436942261,subj2,11-1,0,NA
5,ə,0.0886589497022288,0.747334749154749,220.761841198763,227.851551744122,213.665725333657,598.226228512177,1210.66727248508,2637.26442897169,59.613896998099,59.8101633482754,subj2,11-1,3,NA
6,m,0.145264279127498,0.864296363569613,216.080428378919,223.144508767987,201.116889150487,231.235811934186,1764.79265895534,2202.11805892013,57.8810074086488,59.9014629394348,subj2,11-1,0,NA
1,p,0.0390926817092184,0.171526308276107,207.421909070515,210.901822348315,206.53252881389,520.964591371887,1871.80156211012,3080.87058467566,44.2082507996876,54.2811444345657,subj2,10-2,0,NA
2,ɫ,0.075131247659904,0.228638272960668,205.725140775811,221.448690034171,201.544899452851,432.267470787583,1096.43045517747,2878.95365410292,59.2553745656376,59.760213592104,subj2,10-2,0,NA
3,ɐ,0.0946775885145132,0.313542691047877,233.650195207377,237.328679274146,221.78834685033,555.266716111789,1970.56840172766,2878.27102108128,60.7435890907504,60.9622714582457,subj2,10-2,2,NA
4,ʨ,0.195463408546092,0.458613189578179,232.877858536638,234.248003007894,190.155879335727,2357.04741883284,3073.16612866757,3324.74311750178,47.3789903821689,55.5094387518015,subj2,10-2,0,NA
5,u,0.161257312050526,0.636973549876488,184.817983524443,194.080896961607,176.254089676966,312.610051448485,2348.8728169397,3166.24641124436,59.2193994809989,60.599608663191,subj2,10-2,1,NA
1,p,0.0366493891023922,0.131211980263476,225.161785490655,225.165232773473,218.751334873206,742.30526652276,1265.85658207035,2579.64292239669,45.2004225212119,56.0874354081858,subj2,10-1,0,NA
2,ɫ,0.124607922948133,0.211840636288738,201.567593410285,217.599330071954,199.008129645511,417.727668540343,934.910067403521,2983.64403946015,61.7951630911956,62.4219174443335,subj2,10-1,0,NA
3,a,0.13926767858909,0.34377843705735,220.218531102998,227.481141231675,201.438026417757,674.654122347772,1810.18040837428,2868.14138288047,60.1866587589928,61.0851195902826,subj2,10-1,1,NA
4,ʨ,0.1869118844222,0.506868218562996,222.335134792959,223.370710151961,214.149271574813,2127.65415192463,2767.53323886943,3858.33662083649,46.5220883888802,54.0009298081527,subj2,10-1,0,NA
5,ə̝ᶷ,0.116056398824242,0.658352360186217,215.58727984251,222.130318002439,206.446445932991,417.957919862805,980.850908547923,2250.79471237858,58.6876148618455,60.0876810840114,subj2,10-1,3,NA
1,ɐ,0.0573760870412539,0.0828600462149069,211.284976791146,219.359499270216,201.98014697267,645.691241482749,1601.40394077665,3000.38185603749,58.3513321917708,58.8789069970847,subj2,1-2,2,NA
2,t,0.138467623392893,0.18078190143198,205.380507754561,257.403036506803,200.692489069004,579.126305374418,1850.58625634408,2545.33127177382,40.7328804981147,56.9638741220053,subj2,1-2,0,NA
3,n,0.0459008696330031,0.272966147944928,237.517385520833,248.603181770149,236.164414142673,505.909817255419,1891.40677314818,2517.46730096233,61.2741177169834,61.8409612728817,subj2,1-2,0,NA
4,ɐ,0.0581411015351373,0.324987133528998,231.132260869807,236.091751877099,223.856367463331,647.378583066838,2128.38607024859,3079.29774800025,60.0737255397189,61.5311597458017,subj2,1-2,2,NA
5,sʲ,0.173658290111528,0.440886829352331,-1,227.095769291332,181.676779119164,86.8707469519624,2059.00107285813,2996.74009018391,46.7244489721247,53.9027502686672,subj2,1-2,0,NA
6,i,0.0680862899556213,0.561759119385906,178.679367136866,181.629127034376,173.138069402717,295.591634775756,2450.93791191307,3074.7100397195,55.2737724179761,56.0669422786507,subj2,1-2,1,NA
7,ts,0.20119881189133,0.696401670309382,182.416802958648,197.455895427455,173.135013465803,743.181099343281,1960.63285743487,3081.96109476509,48.5693158770164,50.2414092576481,subj2,1-2,0,NA
8,ə,0.0994518842048401,0.846727018357467,185.630152029102,197.428079254276,180.394877353335,273.45739563027,1548.46884225429,2145.06049154873,57.6694404112211,58.1201008949195,subj2,1-2,3,NA
1,ɐ,0.0552294652474567,0.14795135532796,207.087409415894,215.338396372846,191.604737843355,579.4320702702864,1741.182325146683,3169.96039067548,56.874702760539066,57.8816983911761,subj2,1-1,2,NA
2,t,0.148649518166027,0.249890847034702,194.989907500906,215.226774645841,187.392748108107,352.50838260733724,1702.865246264959,2685.266318669913,39.80353813810936,57.8913337142048,subj2,1-1,0,NA
3,n,0.103995907965956,0.376213560100694,213.535215079494,238.752621612638,207.806494122529,557.9392608163436,1670.4302782139061,2280.5432919649556,60.48424428031768,62.7700787973782,subj2,1-1,0,NA
4,o,0.0669804153001071,0.461701721733725,261.950550885446,267.762634915376,239.440366377002,481.9119631484512,1901.4046736457037,2923.368620401994,61.0866760379374,63.1639626851933,subj2,1-1,1,NA
5,sʲ,0.117589202771923,0.55398653076974,252.318511517788,270.85363712045,252.257197935205,439.7719900218054,2351.946111319692,3188.1147206016335,49.55334171691054,56.4718075829432,subj2,1-1,0,NA
6,ə̝,0.044066062697439,0.634814163504421,244.161845514001,258.188156977878,238.804157920256,390.1944476502347,1829.12466838183,2777.7466450058464,58.86975201324031,59.7921488245202,subj2,1-1,3,NA
7,ʦ,0.186949288934564,0.750321839320423,252.984009712657,252.98756558043,246.500488196358,1713.2425756661928,2551.5896791486184,3854.983917722387,50.94959650548236,56.9921518503838,subj2,1-1,0,NA
8,ə,0.109283835489648,0.898438401532529,234.401891016969,250.681427758547,231.166171384169,586.378500507163,1672.4531264652303,2850.0107343624836,59.13304913653566,61.2620389751798,subj2,1-1,3,NA
1,ʐ,0.045495201941497,0.21813674677621,125.413175287348,126.42155783604,125.321582100293,1462.00604567944,3116.15789356047,3977.29323013558,64.0124510648337,72.5863949864511,subj1,9-2,0,C
2,ɐ,0.0410146138715011,0.261391654682709,112.769601393107,126.325498768184,111.173538574018,526.90171775998,994.651448480801,2503.99569182347,76.0871613594053,77.3902097537168,subj1,9-2,2,2
3,r,0.0796166033976198,0.32170726331727,112.616229255715,123.828964708974,110.84523542876,303.473963456449,1942.27600754316,2607.69683823002,72.9952075102691,77.4252761395563,subj1,9-2,0,C
4,k,0.132694338996033,0.427862734514096,-1,121.242743006976,110.408262971629,490.31528736447,1488.87539909974,2637.33644793011,59.5028496120106,76.121527947115,subj1,9-2,0,C
5,o,0.12246421708623,0.555442012555227,110.894164398031,124.820172422542,106.078828919962,479.663635382194,937.698634043566,2511.86549951351,78.4363019502649,80.2595588992127,subj1,9-2,1,1
6,ə̝,0.0591719300589895,0.646260086127837,103.821564459446,106.014483779334,101.691667249521,435.833303200523,1653.59631256044,2262.22918242084,72.1307020762619,74.0571222303735,subj1,9-2,3,3
1,ʐ,0.0785838627274878,0.3003003547818,118.4943035696,121.579490847533,117.004718787345,397.412698234612,2163.69535193821,3154.23096447186,73.5046352366477,79.7715128185746,subj1,9-1,0,C
2,a,0.0837248630928375,0.381454717691962,120.670339259868,121.267212728565,118.00747072152,631.611318725364,1379.8574071122,2230.16739499836,80.9686433651368,81.247625904117,subj1,9-1,1,1
3,r,0.0638952902550602,0.455264794365911,113.478466765825,118.235998115442,108.844085826106,450.269890701383,1768.50220171366,2370.52464354386,75.1592275699569,80.1730769891964,subj1,9-1,0,C
4,k,0.151659510777815,0.563042194882349,-1,112.883112136607,106.956325486424,176.070143788144,1593.25056750474,2748.34830741478,58.6041931879502,72.064861482874,subj1,9-1,0,C
5,ə,0.046269003288147,0.66200645191533,102.085912495425,102.656276745432,99.9804661725985,516.658401765118,1703.86912573955,2128.83473590379,71.5569690496579,71.7998810310587,subj1,9-1,3,3
6,ə̝,0.0690362906204097,0.719659098869608,100.79157866128,101.264307710152,99.1382086556234,575.291611858616,925.625520288099,1981.04330126654,70.4951919309966,70.9004445316423,subj1,9-1,3,3
1,ɐ,0.046070186928215,0.27648878152289,116.001989955928,117.122746404049,111.032939541541,554.337884924161,1245.6788056922,2420.88231170384,76.317039713808,78.103844807257,subj1,8-2,2,2
2,r,0.0484808362442262,0.323764293109111,117.750979574582,124.403143238794,108.206981398139,458.492368102232,1477.66947345515,2290.27322232008,77.5621775677191,78.4860278847429,subj1,8-2,0,C
3,ɡ,0.0953545729444448,0.395681997703446,113.417825736753,123.599076204436,108.005330552246,344.939897129811,1387.68722836825,2298.82142640198,72.7159046357399,77.4252005212586,subj1,8-2,0,C
4,a,0.0685695805443199,0.477644074447829,107.693491314194,122.845267346626,104.296018583087,693.72770484653,1418.93489854174,2851.1057215672,76.7623321151991,77.9961047815115,subj1,8-2,1,1
5,n,0.093479623476436,0.558668676458207,104.3513358243,105.584500476571,97.7867226488077,270.44667559374,1612.84052233014,2830.87172455614,73.848703818647,75.135526259159,subj1,8-2,0,C
1,o,0.0978142955833203,0.285980802108413,118.603845332267,119.32005999741,116.627049856637,463.728139236335,816.5855875244,2610.21867084242,80.1763649311911,80.5707774274678,subj1,8-1,1,1
2,r,0.0518357195157116,0.360805809657929,113.240312728766,116.521191568405,110.033448170042,367.175007158527,1570.7230604027,2261.33241879427,76.6984678420108,80.1646791318488,subj1,8-1,0,C
3,ɡ,0.112750011375983,0.443098675103776,104.331202936901,123.565096986496,101.496506285559,325.245201368898,1648.37921325082,2681.87068105202,68.03876842259,76.6878684300442,subj1,8-1,0,C
4,ə,0.027235717033679,0.513091539308607,112.848434036864,118.353343504244,106.643593936402,452.845061602609,1037.02375964318,2400.28889390548,74.4749815390648,74.7864920489514,subj1,8-1,3,3
5,n,0.0995714386177512,0.576495117134322,102.391668039175,106.396568002334,98.5292253774708,275.38997249979,2031.95205558164,2760.95750984185,72.821442554533,74.5452501235735,subj1,8-1,0,C
1,vʲ,0.0612994850728943,0.214142379427784,112.520776818273,116.433617502838,109.187129081856,338.053539040568,1948.2172493928,2361.98399213062,74.323932945884,76.3969377872036,subj1,7-2,0,C
2,ɪ,0.0548800531234132,0.272232148525938,118.811455044768,119.540615502958,116.694618267297,327.570937464012,2246.22681737043,2745.63124434159,77.386373642806,77.8220665789752,subj1,7-2,2,2
3,s,0.0818516638866393,0.340598007030964,-1,118.001764256135,117.906470684895,2037.44768714601,2955.34594964578,4041.12356627379,76.7917012475631,77.6359251778745,subj1,7-2,0,C
4,c,0.120056095099578,0.441551886524073,-1,-1,-1,491.997839327861,2684.51123566493,3208.76723278956,63.8550861169933,70.9558729171227,subj1,7-2,0,C
5,i,0.131243080071602,0.567201474109664,104.737542529156,113.766989020427,101.385158931732,274.915063401618,2344.07405885767,2658.77929705518,72.0810192672341,74.205478542667,subj1,7-2,1,1
1,vʲ,0.0830058211118792,0.375555282535281,115.86760026533,118.999796539335,113.577308996961,295.30930740576,2156.81253075821,2750.57879177652,74.52864863744,77.1369422242721,subj1,7-1,0,C
2,i,0.0934932263220372,0.463804806252239,119.785235238408,121.490811054275,109.651233859757,277.082576722808,2515.68374956944,3233.72416269091,79.3066880996436,79.8132758692293,subj1,7-1,1,1
3,s,0.0753305212759189,0.548216680051217,-1,109.632599943779,109.604711250871,2026.50747136946,3272.33561045669,4263.32517655345,75.0100889617409,75.7506993434001,subj1,7-1,0,C
4,c,0.134284842274464,0.653024361826408,121.384626446317,122.224207089429,114.380443771737,649.098715023662,2351.63591492246,3006.68189752587,61.6233227914529,64.8784751903317,subj1,7-1,0,C
5,ə̝,0.0691439567266888,0.754738761326985,118.49605210254,131.595517207502,95.6274622498589,260.42692244057,2226.59676430136,2914.64811000402,64.1261311315923,65.8633158102459,subj1,7-1,3,3
1,p,0.0273597546071531,0.23436032728058,-1,-1,-1,692.742950620945,876.451994473121,2324.15501221285,70.7436445711103,76.6586087829032,subj1,6-2,0,C
2,ɐ,0.0959991389724671,0.29603977407039,118.063285788723,119.090462138685,115.566245717852,632.437837314373,1132.25044492999,2572.20599963274,78.9726792711215,79.3071921882456,subj1,6-2,2,2
3,r,0.0604347675375824,0.374256727325415,119.143310700735,124.895207993735,111.667168286838,643.547470699026,1823.34962436168,2584.15703391308,76.6837243260983,78.1741190376894,subj1,6-2,0,C
4,a,0.0715640485495598,0.440256135368986,105.668913146102,111.550864696743,102.43907118333,667.648171428608,1174.80901857393,2386.63838397372,75.9511183456364,77.7525435692464,subj1,6-2,1,1
1,p,0.0315510957955408,0.215634632116649,-1,-1,-1,596.875020282321,1474.02251622809,2654.54671212544,73.7001692541545,81.2513696905613,subj1,6-1,0,C
2,o,0.122875257467418,0.292847808748128,119.516856687506,123.539063662335,110.524281887574,565.531697703377,2371.04115991837,3463.79339189715,84.8499999761249,85.6202983742573,subj1,6-1,1,1
3,r,0.0808681562207711,0.394719515592223,118.033979191687,126.637968758371,105.625001447087,761.355608111681,2057.97248286674,2665.0738132363,74.5431810214616,80.476974720444,subj1,6-1,0,C
4,ə,0.0622258589786042,0.466266523191911,102.183231435171,105.473403377904,101.016842626804,654.605416750205,1292.65448297367,2256.95936252068,73.6916220772661,76.2582350988694,subj1,6-1,3,3
1,d,0.0851227935990743,0.270502113269851,114.049761499069,124.639245003215,108.762462858516,419.597735767463,2448.23551189694,2999.92231609977,71.6718257695979,72.5712727154175,subj1,5-2,0,C
2,ʊ,0.0761449989616719,0.351136009550224,123.55314465929,129.155352833702,122.057163256722,345.91990189734,615.008663694697,2253.77327540606,77.9242667730473,79.0395500123024,subj1,5-2,2,2
3,xʲ,0.129014234048597,0.453715626055359,-1,123.377992581213,123.285044362202,851.940979741925,2668.24201660928,3611.72790515794,65.3803944659638,74.317500213905,subj1,5-2,0,C
4,i,0.106070981086346,0.57125823362283,110.379205970866,117.991828384666,103.673382872552,320.486924613094,2242.70577414119,2511.00042730993,77.183489138844,78.8886164195146,subj1,5-2,1,1
1,d,0.0826634084190131,0.288456387520082,122.794864212482,127.895842265753,111.215951279804,242.176831600681,1307.7401954695,2728.85508993157,71.1000519945374,76.2692755855926,subj1,5-1,0,C
2,u,0.118484218733919,0.389030201096548,123.224250639236,128.845002772629,109.072413415167,315.003153938089,1022.8379931423,2359.70223307804,77.9612302436472,79.4641692704245,subj1,5-1,1,1
3,xʲ,0.105051414865829,0.500798017896422,-1,109.220884080697,109.155086059768,2036.1018928693,2726.91875874135,3651.6801501577,65.455984681486,73.2426922015125,subj1,5-1,0,C
4,ə̝,0.088174302313614,0.597410876486144,105.076182526474,118.374217443924,102.949636991635,302.031344019137,2360.54068329514,2532.8790083958,73.4721007000816,76.379892251592,subj1,5-1,3,3
1,x,0.0854655515540054,0.269076844247831,-1,-1,-1,1157.30969490118,1850.11914509919,3871.97163174247,59.9691180800642,72.5534243135448,subj1,4-2,0,C
2,ɫ,0.0481773298554856,0.335898284952576,118.262759556412,121.263917450174,116.868938543151,489.833921140352,878.937073681987,2741.32011228089,79.4858103764543,81.006627482681,subj1,4-2,0,C
3,ɐ,0.0624251486261685,0.391199524193403,123.836534196629,131.696909272237,116.066538139254,580.376547841646,917.955200177512,2679.22483613776,79.0273967905757,81.1412069161951,subj1,4-2,2,2
4,p,0.098393113973939,0.471608655493457,-1,-1,-1,677.022515734046,2338.81623031162,3003.42149174844,54.327094306408,73.6624509201774,subj1,4-2,0,C
5,o,0.0980340150178297,0.569822219989341,107.936869304264,110.270161722175,103.365604659357,448.904367591195,672.266715839361,2736.07199472851,77.4132025203574,79.0292073959652,subj1,4-2,1,1
6,k,0.10708100916908,0.672379732082796,107.854054878447,108.163064545758,106.81495538687,695.466431830723,1640.95511187107,3154.31920579338,58.0097201007684,61.6066029733531,subj1,4-2,0,C
1,x,0.0940465916940754,0.265023358593472,473.664943966808,484.116739392963,470.404368909675,886.450160077172,1868.03388183142,3597.50268762947,58.9768359753247,74.8312882064765,subj1,4-1,0,C
2,ɫ,0.0454815811890539,0.334787445035037,119.672097516867,120.525252060492,116.977152338371,565.83389550377,3021.78340070067,3703.9189210263,79.6624895156267,80.5845328987209,subj1,4-1,0,C
3,o,0.100413629995523,0.407735050627325,115.077546613083,119.371622237337,111.200713129235,519.96360721851,811.88853194402,2878.37441832885,81.999803712452,82.4205573645576,subj1,4-1,1,1
4,p,0.116551046833506,0.516217389041839,112.245442354051,114.325413597895,109.590075981026,447.740778181614,1199.4987871508,2952.68149811036,59.2211602485023,74.8334979963426,subj1,4-1,0,C
5,ə,0.0434061192434194,0.596195972080302,-1,-1,-1,479.722351390903,969.241369724185,3024.8441993088,70.3542573212194,71.6681907094212,subj1,4-1,3,3
6,k,0.124167764251315,0.679982913827669,-1,-1,-1,543.148040935285,1622.79740825334,3018.01666748947,56.2690035275978,62.9209155639706,subj1,4-1,0,C
1,mʲ,0.053877312187924,0.210412146488387,114.303590771581,136.996488579013,112.664950700519,277.007776042797,2005.32247702296,3490.08384917797,76.346030636153,78.5405065132585,subj1,35-2,0,C
2,ɪ,0.0532202717953884,0.263960938480043,114.258374657537,115.599844970444,113.884106191802,338.712148590453,1948.60452696052,2511.93044135584,79.3883200482127,80.0693566769577,subj1,35-2,2,2
3,ɫ,0.0777497797833863,0.32944596426943,114.023789031465,115.510654697424,110.105036905323,343.884489710373,885.092009311129,2706.82819887967,79.978507038642,80.1972997783171,subj1,35-2,0,C
4,a,0.124618661117597,0.430630184719922,104.292859106838,110.008593989674,96.3996321080268,699.487611584291,1177.22360860481,2633.86187754799,76.7622457292653,79.2027587386437,subj1,35-2,1,1
1,mʲ,0.0666701338402521,0.27189816793011,115.605693071637,135.920690427635,114.780613853759,280.168755046544,1888.79518744551,3311.88161218383,78.1624490382595,79.9825257976611,subj1,35-1,0,C
2,e,0.113671300992001,0.362068885346236,113.461978975529,118.856673530241,108.484795296745,551.052167659184,2128.25393704572,3050.86830015812,79.5646930961225,79.8319721142841,subj1,35-1,1,1
3,ɫ,0.067691898343551,0.452750485014012,105.554834604037,108.357245384214,103.044328693803,431.101976895741,933.649139287346,2536.54447569601,76.5048482528272,78.266233026055,subj1,35-1,0,C
4,ə,0.0641157225820049,0.51865429547679,101.189527683272,102.981335277328,98.6420020227974,637.84835962534,1040.9444177507,2718.68425419616,71.9935187890605,73.3713313901274,subj1,35-1,3,3
1,p,0.0292877287737102,0.351086104683693,-1,-1,-1,1274.84116957248,2190.96343655087,3044.07146741795,63.714300180891,71.0629761187312,subj1,34-2,0,C
2,ə,0.02046991796012,0.375964928050608,-1,-1,-1,336.051259408004,2183.31053909435,2883.0156743983,73.2793351972499,73.5027054576897,subj1,34-2,3,3
3,sʲ,0.073691704656432,0.423045739358884,-1,-1,-1,1622.34499256538,2933.2542296719,3982.01567040622,69.0240770595247,72.7009959506412,subj1,34-2,0,C
4,tʲ,0.119040445983467,0.519411814678833,-1,-1,-1,470.70021454419,1709.6611121451,2850.85646000099,61.7862198198816,75.4036866683302,subj1,34-2,0,C
5,ɪ,0.0529068648815409,0.605385470111337,118.258017384317,119.401551358853,116.119471603178,321.720771795203,2024.59618017868,3060.51324190815,80.2831193353597,80.5476191391808,subj1,34-2,2,2
6,lʲ,0.0636142065837576,0.663646005843987,111.566548125497,116.028110714727,109.235983830659,322.098949459778,2194.59057335549,2631.4484686916,77.278443691776,79.7297256994497,subj1,34-2,0,C
7,i,0.112112166058503,0.751509192165117,105.219244557642,110.220192055786,100.473882392782,305.765171255715,2331.29384670577,3336.67713913746,74.7755503797624,76.8347077989419,subj1,34-2,1,1
1,p,0.0389393816975874,0.317823618238803,-1,-1,-1,599.202294377584,1508.19330419962,2815.2139356667,62.5522083610209,73.5746995996173,subj1,34-1,0,C
2,ɐ,0.0654220326748491,0.370004325425022,113.449155120384,120.30380302717,111.010577880108,478.405084219127,2206.01021161404,3021.05939528985,79.3425960479931,79.9173502265798,subj1,34-1,2,2
3,sʲ,0.0836401023819948,0.444535392953443,-1,111.662562461321,111.576328361479,1209.50851263639,2967.36590508208,3765.50503079179,72.7318609787887,75.4455139602961,subj1,34-1,0,C
4,tʲ,0.115502998527517,0.544106943408199,-1,-1,-1,519.781071205532,2006.67380746962,3287.29449486146,63.3239447931138,78.4418049236076,subj1,34-1,0,C
5,e,0.10241645189632,0.653066668620117,116.487725588043,126.538971627121,111.334800633127,407.929039271916,2242.82804656571,3249.47214580644,82.2743857017872,83.1100211108883,subj1,34-1,1,1
6,lʲ,0.0733984571923627,0.740974123164459,106.33051852039,111.148380216132,102.698665679955,291.876805501554,1901.58156118811,2788.28436425724,76.5588741068316,81.9176361603832,subj1,34-1,0,C
